Zip,Total.Population,Median_Household_income,Water.Use,Power.Use,place_geoid,Median.Age,Average.Household.Size,Mean_income,City
90003,66266,"$30,805 ",20.61,341,16000US0644000,26.3,4.22,"$39,552 ",Los Angeles
90003,66266,"$30,805 ",18.64,362,16000US0644000,26.3,4.22,"$39,552 ",Los Angeles
90003,66266,"$30,805 ",11.31,320,16000US0644000,26.3,4.22,"$39,552 ",Los Angeles
90003,66266,"$30,805 ",20.38,297,16000US0644000,26.3,4.22,"$39,552 ",Los Angeles
90003,66266,"$30,805 ",17.91,296,16000US0644000,26.3,4.22,"$39,552 ",Los Angeles
90003,66266,"$30,805 ",18.34,359,16000US0644000,26.3,4.22,"$39,552 ",Los Angeles
90003,66266,"$30,805 ",18.84,325,16000US0644000,26.3,4.22,"$39,552 ",Los Angeles
90003,66266,"$30,805 ",17.71,310,16000US0644000,26.3,4.22,"$39,552 ",Los Angeles
90003,66266,"$30,805 ",23.18,324,16000US0644000,26.3,4.22,"$39,552 ",Los Angeles
90003,66266,"$30,805 ",10.57,319,16000US0644000,26.3,4.22,"$39,552 ",Los Angeles
90004,62180,"$40,612 ",43.76,366,16000US0644000,34.8,2.73,"$72,532 ",Los Angeles
90004,62180,"$40,612 ",37.57,394,16000US0644000,34.8,2.73,"$72,532 ",Los Angeles
90004,62180,"$40,612 ",36.94,326,16000US0644000,34.8,2.73,"$72,532 ",Los Angeles
90004,62180,"$40,612 ",38.45,357,16000US0644000,34.8,2.73,"$72,532 ",Los Angeles
90004,62180,"$40,612 ",23.75,437,16000US0644000,34.8,2.73,"$72,532 ",Los Angeles
90004,62180,"$40,612 ",20.48,343,16000US0644000,34.8,2.73,"$72,532 ",Los Angeles
90004,62180,"$40,612 ",36.21,358,16000US0644000,34.8,2.73,"$72,532 ",Los Angeles
90004,62180,"$40,612 ",36.85,389,16000US0644000,34.8,2.73,"$72,532 ",Los Angeles
90004,62180,"$40,612 ",40.51,396,16000US0644000,34.8,2.73,"$72,532 ",Los Angeles
90004,62180,"$40,612 ",31.17,389,16000US0644000,34.8,2.73,"$72,532 ",Los Angeles
90004,62180,"$40,612 ",41.37,388,16000US0644000,34.8,2.73,"$72,532 ",Los Angeles
90004,62180,"$40,612 ",37.16,381,16000US0644000,34.8,2.73,"$72,532 ",Los Angeles
90004,62180,"$40,612 ",39.5,386,16000US0644000,34.8,2.73,"$72,532 ",Los Angeles
90004,62180,"$40,612 ",15.45,381,16000US0644000,34.8,2.73,"$72,532 ",Los Angeles
90004,62180,"$40,612 ",36,324,16000US0644000,34.8,2.73,"$72,532 ",Los Angeles
90004,62180,"$40,612 ",38.74,366,16000US0644000,34.8,2.73,"$72,532 ",Los Angeles
90004,62180,"$40,612 ",31.69,370,16000US0644000,34.8,2.73,"$72,532 ",Los Angeles
90004,62180,"$40,612 ",31.5,358,16000US0644000,34.8,2.73,"$72,532 ",Los Angeles
90004,62180,"$40,612 ",36.15,357,16000US0644000,34.8,2.73,"$72,532 ",Los Angeles
90004,62180,"$40,612 ",28.41,339,16000US0644000,34.8,2.73,"$72,532 ",Los Angeles
90004,62180,"$40,612 ",36.85,390,16000US0644000,34.8,2.73,"$72,532 ",Los Angeles
90004,62180,"$40,612 ",38.79,415,16000US0644000,34.8,2.73,"$72,532 ",Los Angeles
90004,62180,"$40,612 ",47.97,383,16000US0644000,34.8,2.73,"$72,532 ",Los Angeles
90004,62180,"$40,612 ",36.9,373,16000US0644000,34.8,2.73,"$72,532 ",Los Angeles
90004,62180,"$40,612 ",39.93,377,16000US0644000,34.8,2.73,"$72,532 ",Los Angeles
90004,62180,"$40,612 ",38.21,371,16000US0644000,34.8,2.73,"$72,532 ",Los Angeles
90004,62180,"$40,612 ",40.29,345,16000US0644000,34.8,2.73,"$72,532 ",Los Angeles
90004,62180,"$40,612 ",43.44,350,16000US0644000,34.8,2.73,"$72,532 ",Los Angeles
90004,62180,"$40,612 ",46.87,454,16000US0644000,34.8,2.73,"$72,532 ",Los Angeles
90004,62180,"$40,612 ",48.84,409,16000US0644000,34.8,2.73,"$72,532 ",Los Angeles
90004,62180,"$40,612 ",32.2,362,16000US0644000,34.8,2.73,"$72,532 ",Los Angeles
90004,62180,"$40,612 ",43.33,362,16000US0644000,34.8,2.73,"$72,532 ",Los Angeles
90004,62180,"$40,612 ",34.96,366,16000US0644000,34.8,2.73,"$72,532 ",Los Angeles
90004,62180,"$40,612 ",16.81,344,16000US0644000,34.8,2.73,"$72,532 ",Los Angeles
90004,62180,"$40,612 ",33.78,398,16000US0644000,34.8,2.73,"$72,532 ",Los Angeles
90004,62180,"$40,612 ",14.06,386,16000US0644000,34.8,2.73,"$72,532 ",Los Angeles
90004,62180,"$40,612 ",31.78,328,16000US0644000,34.8,2.73,"$72,532 ",Los Angeles
90004,62180,"$40,612 ",26.6,349,16000US0644000,34.8,2.73,"$72,532 ",Los Angeles
90004,62180,"$40,612 ",42.15,359,16000US0644000,34.8,2.73,"$72,532 ",Los Angeles
90004,62180,"$40,612 ",37.68,341,16000US0644000,34.8,2.73,"$72,532 ",Los Angeles
90004,62180,"$40,612 ",48.02,458,16000US0644000,34.8,2.73,"$72,532 ",Los Angeles
90004,62180,"$40,612 ",46.35,433,16000US0644000,34.8,2.73,"$72,532 ",Los Angeles
90004,62180,"$40,612 ",38.04,385,16000US0644000,34.8,2.73,"$72,532 ",Los Angeles
90004,62180,"$40,612 ",31.62,397,16000US0644000,34.8,2.73,"$72,532 ",Los Angeles
90004,62180,"$40,612 ",35.8,347,16000US0644000,34.8,2.73,"$72,532 ",Los Angeles
90004,62180,"$40,612 ",18.07,310,16000US0644000,34.8,2.73,"$72,532 ",Los Angeles
90004,62180,"$40,612 ",22.91,397,16000US0644000,34.8,2.73,"$72,532 ",Los Angeles
90004,62180,"$40,612 ",38.87,382,16000US0644000,34.8,2.73,"$72,532 ",Los Angeles
90004,62180,"$40,612 ",13.1,394,16000US0644000,34.8,2.73,"$72,532 ",Los Angeles
90004,62180,"$40,612 ",35.77,334,16000US0644000,34.8,2.73,"$72,532 ",Los Angeles
90004,62180,"$40,612 ",41.16,383,16000US0644000,34.8,2.73,"$72,532 ",Los Angeles
90004,62180,"$40,612 ",37.31,340,16000US0644000,34.8,2.73,"$72,532 ",Los Angeles
90004,62180,"$40,612 ",41.98,381,16000US0644000,34.8,2.73,"$72,532 ",Los Angeles
90004,62180,"$40,612 ",36.24,337,16000US0644000,34.8,2.73,"$72,532 ",Los Angeles
90004,62180,"$40,612 ",44.32,414,16000US0644000,34.8,2.73,"$72,532 ",Los Angeles
90004,62180,"$40,612 ",32.61,393,16000US0644000,34.8,2.73,"$72,532 ",Los Angeles
90004,62180,"$40,612 ",39.2,344,16000US0644000,34.8,2.73,"$72,532 ",Los Angeles
90004,62180,"$40,612 ",33.57,356,16000US0644000,34.8,2.73,"$72,532 ",Los Angeles
90004,62180,"$40,612 ",30.88,390,16000US0644000,34.8,2.73,"$72,532 ",Los Angeles
90004,62180,"$40,612 ",13.47,341,16000US0644000,34.8,2.73,"$72,532 ",Los Angeles
90004,62180,"$40,612 ",32.23,351,16000US0644000,34.8,2.73,"$72,532 ",Los Angeles
90004,62180,"$40,612 ",35.7,352,16000US0644000,34.8,2.73,"$72,532 ",Los Angeles
90004,62180,"$40,612 ",35.41,368,16000US0644000,34.8,2.73,"$72,532 ",Los Angeles
90004,62180,"$40,612 ",31.65,383,16000US0644000,34.8,2.73,"$72,532 ",Los Angeles
90004,62180,"$40,612 ",45.92,416,16000US0644000,34.8,2.73,"$72,532 ",Los Angeles
90004,62180,"$40,612 ",32.85,340,16000US0644000,34.8,2.73,"$72,532 ",Los Angeles
90004,62180,"$40,612 ",39.69,375,16000US0644000,34.8,2.73,"$72,532 ",Los Angeles
90004,62180,"$40,612 ",38.37,393,16000US0644000,34.8,2.73,"$72,532 ",Los Angeles
90004,62180,"$40,612 ",29.97,344,16000US0644000,34.8,2.73,"$72,532 ",Los Angeles
90004,62180,"$40,612 ",41.57,385,16000US0644000,34.8,2.73,"$72,532 ",Los Angeles
90004,62180,"$40,612 ",44.56,430,16000US0644000,34.8,2.73,"$72,532 ",Los Angeles
90004,62180,"$40,612 ",29.89,349,16000US0644000,34.8,2.73,"$72,532 ",Los Angeles
90004,62180,"$40,612 ",35.03,413,16000US0644000,34.8,2.73,"$72,532 ",Los Angeles
90004,62180,"$40,612 ",40.88,361,16000US0644000,34.8,2.73,"$72,532 ",Los Angeles
90004,62180,"$40,612 ",43.99,386,16000US0644000,34.8,2.73,"$72,532 ",Los Angeles
90004,62180,"$40,612 ",38.4,412,16000US0644000,34.8,2.73,"$72,532 ",Los Angeles
90004,62180,"$40,612 ",34.14,411,16000US0644000,34.8,2.73,"$72,532 ",Los Angeles
90004,62180,"$40,612 ",31.76,379,16000US0644000,34.8,2.73,"$72,532 ",Los Angeles
90004,62180,"$40,612 ",21.39,400,16000US0644000,34.8,2.73,"$72,532 ",Los Angeles
90004,62180,"$40,612 ",32.74,324,16000US0644000,34.8,2.73,"$72,532 ",Los Angeles
90004,62180,"$40,612 ",31.01,377,16000US0644000,34.8,2.73,"$72,532 ",Los Angeles
90004,62180,"$40,612 ",43.53,359,16000US0644000,34.8,2.73,"$72,532 ",Los Angeles
90004,62180,"$40,612 ",33.35,373,16000US0644000,34.8,2.73,"$72,532 ",Los Angeles
90004,62180,"$40,612 ",43.35,385,16000US0644000,34.8,2.73,"$72,532 ",Los Angeles
90004,62180,"$40,612 ",42.07,380,16000US0644000,34.8,2.73,"$72,532 ",Los Angeles
90004,62180,"$40,612 ",35.53,421,16000US0644000,34.8,2.73,"$72,532 ",Los Angeles
90004,62180,"$40,612 ",34.76,353,16000US0644000,34.8,2.73,"$72,532 ",Los Angeles
90004,62180,"$40,612 ",38.9,351,16000US0644000,34.8,2.73,"$72,532 ",Los Angeles
90004,62180,"$40,612 ",36.73,374,16000US0644000,34.8,2.73,"$72,532 ",Los Angeles
90004,62180,"$40,612 ",40.93,434,16000US0644000,34.8,2.73,"$72,532 ",Los Angeles
90004,62180,"$40,612 ",21.11,396,16000US0644000,34.8,2.73,"$72,532 ",Los Angeles
90004,62180,"$40,612 ",21.27,346,16000US0644000,34.8,2.73,"$72,532 ",Los Angeles
90004,62180,"$40,612 ",41.63,383,16000US0644000,34.8,2.73,"$72,532 ",Los Angeles
90004,62180,"$40,612 ",34.23,367,16000US0644000,34.8,2.73,"$72,532 ",Los Angeles
90004,62180,"$40,612 ",30.97,408,16000US0644000,34.8,2.73,"$72,532 ",Los Angeles
90004,62180,"$40,612 ",36.24,335,16000US0644000,34.8,2.73,"$72,532 ",Los Angeles
90005,37681,"$31,142 ",70.83,313,16000US0644000,33.9,2.5,"$45,224 ",Los Angeles
90005,37681,"$31,142 ",67.33,331,16000US0644000,33.9,2.5,"$45,224 ",Los Angeles
90005,37681,"$31,142 ",60.41,322,16000US0644000,33.9,2.5,"$45,224 ",Los Angeles
90005,37681,"$31,142 ",68.82,319,16000US0644000,33.9,2.5,"$45,224 ",Los Angeles
90005,37681,"$31,142 ",65.13,301,16000US0644000,33.9,2.5,"$45,224 ",Los Angeles
90005,37681,"$31,142 ",29.06,332,16000US0644000,33.9,2.5,"$45,224 ",Los Angeles
90005,37681,"$31,142 ",59.91,322,16000US0644000,33.9,2.5,"$45,224 ",Los Angeles
90005,37681,"$31,142 ",75.22,344,16000US0644000,33.9,2.5,"$45,224 ",Los Angeles
90005,37681,"$31,142 ",81.15,365,16000US0644000,33.9,2.5,"$45,224 ",Los Angeles
90005,37681,"$31,142 ",22.91,266,16000US0644000,33.9,2.5,"$45,224 ",Los Angeles
90005,37681,"$31,142 ",66.77,327,16000US0644000,33.9,2.5,"$45,224 ",Los Angeles
90005,37681,"$31,142 ",56.6,328,16000US0644000,33.9,2.5,"$45,224 ",Los Angeles
90005,37681,"$31,142 ",55.58,297,16000US0644000,33.9,2.5,"$45,224 ",Los Angeles
90005,37681,"$31,142 ",68.72,316,16000US0644000,33.9,2.5,"$45,224 ",Los Angeles
90005,37681,"$31,142 ",77.15,316,16000US0644000,33.9,2.5,"$45,224 ",Los Angeles
90005,37681,"$31,142 ",61.83,356,16000US0644000,33.9,2.5,"$45,224 ",Los Angeles
90005,37681,"$31,142 ",53.86,308,16000US0644000,33.9,2.5,"$45,224 ",Los Angeles
90005,37681,"$31,142 ",59.15,288,16000US0644000,33.9,2.5,"$45,224 ",Los Angeles
90005,37681,"$31,142 ",60.8,343,16000US0644000,33.9,2.5,"$45,224 ",Los Angeles
90005,37681,"$31,142 ",60.16,337,16000US0644000,33.9,2.5,"$45,224 ",Los Angeles
90005,37681,"$31,142 ",72.23,325,16000US0644000,33.9,2.5,"$45,224 ",Los Angeles
90005,37681,"$31,142 ",64.6,285,16000US0644000,33.9,2.5,"$45,224 ",Los Angeles
90005,37681,"$31,142 ",74.83,315,16000US0644000,33.9,2.5,"$45,224 ",Los Angeles
90005,37681,"$31,142 ",63.34,283,16000US0644000,33.9,2.5,"$45,224 ",Los Angeles
90005,37681,"$31,142 ",53.1,296,16000US0644000,33.9,2.5,"$45,224 ",Los Angeles
90005,37681,"$31,142 ",82.04,371,16000US0644000,33.9,2.5,"$45,224 ",Los Angeles
90005,37681,"$31,142 ",68.58,307,16000US0644000,33.9,2.5,"$45,224 ",Los Angeles
90005,37681,"$31,142 ",60.43,309,16000US0644000,33.9,2.5,"$45,224 ",Los Angeles
90005,37681,"$31,142 ",32.06,328,16000US0644000,33.9,2.5,"$45,224 ",Los Angeles
90005,37681,"$31,142 ",76.62,313,16000US0644000,33.9,2.5,"$45,224 ",Los Angeles
90005,37681,"$31,142 ",58.79,292,16000US0644000,33.9,2.5,"$45,224 ",Los Angeles
90005,37681,"$31,142 ",71.7,361,16000US0644000,33.9,2.5,"$45,224 ",Los Angeles
90005,37681,"$31,142 ",20.36,303,16000US0644000,33.9,2.5,"$45,224 ",Los Angeles
90005,37681,"$31,142 ",63.31,321,16000US0644000,33.9,2.5,"$45,224 ",Los Angeles
90005,37681,"$31,142 ",64.77,320,16000US0644000,33.9,2.5,"$45,224 ",Los Angeles
90005,37681,"$31,142 ",68.87,336,16000US0644000,33.9,2.5,"$45,224 ",Los Angeles
90005,37681,"$31,142 ",63.83,284,16000US0644000,33.9,2.5,"$45,224 ",Los Angeles
90005,37681,"$31,142 ",61.44,302,16000US0644000,33.9,2.5,"$45,224 ",Los Angeles
90005,37681,"$31,142 ",68.55,312,16000US0644000,33.9,2.5,"$45,224 ",Los Angeles
90005,37681,"$31,142 ",63.16,291,16000US0644000,33.9,2.5,"$45,224 ",Los Angeles
90005,37681,"$31,142 ",64.89,287,16000US0644000,33.9,2.5,"$45,224 ",Los Angeles
90005,37681,"$31,142 ",71.56,303,16000US0644000,33.9,2.5,"$45,224 ",Los Angeles
90005,37681,"$31,142 ",78.17,306,16000US0644000,33.9,2.5,"$45,224 ",Los Angeles
90005,37681,"$31,142 ",62.17,337,16000US0644000,33.9,2.5,"$45,224 ",Los Angeles
90005,37681,"$31,142 ",63.01,344,16000US0644000,33.9,2.5,"$45,224 ",Los Angeles
90005,37681,"$31,142 ",17.71,344,16000US0644000,33.9,2.5,"$45,224 ",Los Angeles
90005,37681,"$31,142 ",66.53,315,16000US0644000,33.9,2.5,"$45,224 ",Los Angeles
90005,37681,"$31,142 ",28.36,283,16000US0644000,33.9,2.5,"$45,224 ",Los Angeles
90005,37681,"$31,142 ",17.04,303,16000US0644000,33.9,2.5,"$45,224 ",Los Angeles
90005,37681,"$31,142 ",60.96,322,16000US0644000,33.9,2.5,"$45,224 ",Los Angeles
90005,37681,"$31,142 ",72.53,315,16000US0644000,33.9,2.5,"$45,224 ",Los Angeles
90005,37681,"$31,142 ",56.85,297,16000US0644000,33.9,2.5,"$45,224 ",Los Angeles
90005,37681,"$31,142 ",64.11,305,16000US0644000,33.9,2.5,"$45,224 ",Los Angeles
90005,37681,"$31,142 ",73.33,329,16000US0644000,33.9,2.5,"$45,224 ",Los Angeles
90005,37681,"$31,142 ",73.11,341,16000US0644000,33.9,2.5,"$45,224 ",Los Angeles
90005,37681,"$31,142 ",21.75,279,16000US0644000,33.9,2.5,"$45,224 ",Los Angeles
90005,37681,"$31,142 ",65.06,303,16000US0644000,33.9,2.5,"$45,224 ",Los Angeles
90005,37681,"$31,142 ",69.62,325,16000US0644000,33.9,2.5,"$45,224 ",Los Angeles
90005,37681,"$31,142 ",60.97,335,16000US0644000,33.9,2.5,"$45,224 ",Los Angeles
90005,37681,"$31,142 ",62.8,280,16000US0644000,33.9,2.5,"$45,224 ",Los Angeles
90005,37681,"$31,142 ",74.41,302,16000US0644000,33.9,2.5,"$45,224 ",Los Angeles
90005,37681,"$31,142 ",65.88,326,16000US0644000,33.9,2.5,"$45,224 ",Los Angeles
90005,37681,"$31,142 ",76.64,307,16000US0644000,33.9,2.5,"$45,224 ",Los Angeles
90005,37681,"$31,142 ",60.6,297,16000US0644000,33.9,2.5,"$45,224 ",Los Angeles
90005,37681,"$31,142 ",64.98,309,16000US0644000,33.9,2.5,"$45,224 ",Los Angeles
90005,37681,"$31,142 ",65.55,316,16000US0644000,33.9,2.5,"$45,224 ",Los Angeles
90005,37681,"$31,142 ",63.59,281,16000US0644000,33.9,2.5,"$45,224 ",Los Angeles
90005,37681,"$31,142 ",81,326,16000US0644000,33.9,2.5,"$45,224 ",Los Angeles
90005,37681,"$31,142 ",74.58,347,16000US0644000,33.9,2.5,"$45,224 ",Los Angeles
90005,37681,"$31,142 ",67.81,314,16000US0644000,33.9,2.5,"$45,224 ",Los Angeles
90005,37681,"$31,142 ",64.04,314,16000US0644000,33.9,2.5,"$45,224 ",Los Angeles
90005,37681,"$31,142 ",69.72,318,16000US0644000,33.9,2.5,"$45,224 ",Los Angeles
90005,37681,"$31,142 ",67.82,326,16000US0644000,33.9,2.5,"$45,224 ",Los Angeles
90005,37681,"$31,142 ",27.39,335,16000US0644000,33.9,2.5,"$45,224 ",Los Angeles
90005,37681,"$31,142 ",73.82,301,16000US0644000,33.9,2.5,"$45,224 ",Los Angeles
90005,37681,"$31,142 ",69.48,322,16000US0644000,33.9,2.5,"$45,224 ",Los Angeles
90005,37681,"$31,142 ",31.89,338,16000US0644000,33.9,2.5,"$45,224 ",Los Angeles
90005,37681,"$31,142 ",66.42,290,16000US0644000,33.9,2.5,"$45,224 ",Los Angeles
90005,37681,"$31,142 ",65.99,337,16000US0644000,33.9,2.5,"$45,224 ",Los Angeles
90005,37681,"$31,142 ",61.95,332,16000US0644000,33.9,2.5,"$45,224 ",Los Angeles
90005,37681,"$31,142 ",28.5,280,16000US0644000,33.9,2.5,"$45,224 ",Los Angeles
90005,37681,"$31,142 ",71.44,331,16000US0644000,33.9,2.5,"$45,224 ",Los Angeles
90005,37681,"$31,142 ",18.6,321,16000US0644000,33.9,2.5,"$45,224 ",Los Angeles
90005,37681,"$31,142 ",71.08,337,16000US0644000,33.9,2.5,"$45,224 ",Los Angeles
90005,37681,"$31,142 ",81.35,323,16000US0644000,33.9,2.5,"$45,224 ",Los Angeles
90005,37681,"$31,142 ",59.67,329,16000US0644000,33.9,2.5,"$45,224 ",Los Angeles
90005,37681,"$31,142 ",76.34,315,16000US0644000,33.9,2.5,"$45,224 ",Los Angeles
90005,37681,"$31,142 ",62.42,331,16000US0644000,33.9,2.5,"$45,224 ",Los Angeles
90005,37681,"$31,142 ",64.88,286,16000US0644000,33.9,2.5,"$45,224 ",Los Angeles
90005,37681,"$31,142 ",73.31,317,16000US0644000,33.9,2.5,"$45,224 ",Los Angeles
90005,37681,"$31,142 ",64.48,302,16000US0644000,33.9,2.5,"$45,224 ",Los Angeles
90005,37681,"$31,142 ",67.1,319,16000US0644000,33.9,2.5,"$45,224 ",Los Angeles
90005,37681,"$31,142 ",59.35,282,16000US0644000,33.9,2.5,"$45,224 ",Los Angeles
90005,37681,"$31,142 ",71.83,336,16000US0644000,33.9,2.5,"$45,224 ",Los Angeles
90005,37681,"$31,142 ",62.53,290,16000US0644000,33.9,2.5,"$45,224 ",Los Angeles
90005,37681,"$31,142 ",72.81,344,16000US0644000,33.9,2.5,"$45,224 ",Los Angeles
90006,59185,"$31,521 ",41.19,242,16000US0644000,32.4,3.13,"$39,123 ",Los Angeles
90006,59185,"$31,521 ",41.78,245,16000US0644000,32.4,3.13,"$39,123 ",Los Angeles
90006,59185,"$31,521 ",42.87,236,16000US0644000,32.4,3.13,"$39,123 ",Los Angeles
90006,59185,"$31,521 ",11.8,277,16000US0644000,32.4,3.13,"$39,123 ",Los Angeles
90006,59185,"$31,521 ",39.1,237,16000US0644000,32.4,3.13,"$39,123 ",Los Angeles
90006,59185,"$31,521 ",42.37,252,16000US0644000,32.4,3.13,"$39,123 ",Los Angeles
90006,59185,"$31,521 ",41.33,284,16000US0644000,32.4,3.13,"$39,123 ",Los Angeles
90006,59185,"$31,521 ",46.63,272,16000US0644000,32.4,3.13,"$39,123 ",Los Angeles
90006,59185,"$31,521 ",43.37,247,16000US0644000,32.4,3.13,"$39,123 ",Los Angeles
90006,59185,"$31,521 ",51.45,255,16000US0644000,32.4,3.13,"$39,123 ",Los Angeles
90006,59185,"$31,521 ",42.43,290,16000US0644000,32.4,3.13,"$39,123 ",Los Angeles
90006,59185,"$31,521 ",46.76,239,16000US0644000,32.4,3.13,"$39,123 ",Los Angeles
90006,59185,"$31,521 ",43.66,253,16000US0644000,32.4,3.13,"$39,123 ",Los Angeles
90006,59185,"$31,521 ",49.1,272,16000US0644000,32.4,3.13,"$39,123 ",Los Angeles
90006,59185,"$31,521 ",48.22,247,16000US0644000,32.4,3.13,"$39,123 ",Los Angeles
90006,59185,"$31,521 ",45.34,254,16000US0644000,32.4,3.13,"$39,123 ",Los Angeles
90006,59185,"$31,521 ",39.35,230,16000US0644000,32.4,3.13,"$39,123 ",Los Angeles
90006,59185,"$31,521 ",47.37,256,16000US0644000,32.4,3.13,"$39,123 ",Los Angeles
90006,59185,"$31,521 ",44.07,258,16000US0644000,32.4,3.13,"$39,123 ",Los Angeles
90006,59185,"$31,521 ",41.25,276,16000US0644000,32.4,3.13,"$39,123 ",Los Angeles
90006,59185,"$31,521 ",39.74,273,16000US0644000,32.4,3.13,"$39,123 ",Los Angeles
90006,59185,"$31,521 ",12.49,277,16000US0644000,32.4,3.13,"$39,123 ",Los Angeles
90006,59185,"$31,521 ",43.68,259,16000US0644000,32.4,3.13,"$39,123 ",Los Angeles
90006,59185,"$31,521 ",45.4,253,16000US0644000,32.4,3.13,"$39,123 ",Los Angeles
90006,59185,"$31,521 ",44.34,270,16000US0644000,32.4,3.13,"$39,123 ",Los Angeles
90006,59185,"$31,521 ",42.86,269,16000US0644000,32.4,3.13,"$39,123 ",Los Angeles
90006,59185,"$31,521 ",46.5,271,16000US0644000,32.4,3.13,"$39,123 ",Los Angeles
90006,59185,"$31,521 ",40.6,282,16000US0644000,32.4,3.13,"$39,123 ",Los Angeles
90006,59185,"$31,521 ",42.59,254,16000US0644000,32.4,3.13,"$39,123 ",Los Angeles
90006,59185,"$31,521 ",40.41,249,16000US0644000,32.4,3.13,"$39,123 ",Los Angeles
90006,59185,"$31,521 ",43.12,272,16000US0644000,32.4,3.13,"$39,123 ",Los Angeles
90006,59185,"$31,521 ",43.01,235,16000US0644000,32.4,3.13,"$39,123 ",Los Angeles
90006,59185,"$31,521 ",42.39,237,16000US0644000,32.4,3.13,"$39,123 ",Los Angeles
90006,59185,"$31,521 ",10.52,229,16000US0644000,32.4,3.13,"$39,123 ",Los Angeles
90006,59185,"$31,521 ",9.25,266,16000US0644000,32.4,3.13,"$39,123 ",Los Angeles
90006,59185,"$31,521 ",45.71,292,16000US0644000,32.4,3.13,"$39,123 ",Los Angeles
90006,59185,"$31,521 ",42.86,247,16000US0644000,32.4,3.13,"$39,123 ",Los Angeles
90006,59185,"$31,521 ",38.06,252,16000US0644000,32.4,3.13,"$39,123 ",Los Angeles
90006,59185,"$31,521 ",42.58,233,16000US0644000,32.4,3.13,"$39,123 ",Los Angeles
90006,59185,"$31,521 ",38.01,248,16000US0644000,32.4,3.13,"$39,123 ",Los Angeles
90006,59185,"$31,521 ",52.59,287,16000US0644000,32.4,3.13,"$39,123 ",Los Angeles
90006,59185,"$31,521 ",41.11,270,16000US0644000,32.4,3.13,"$39,123 ",Los Angeles
90006,59185,"$31,521 ",42.23,241,16000US0644000,32.4,3.13,"$39,123 ",Los Angeles
90006,59185,"$31,521 ",10.31,295,16000US0644000,32.4,3.13,"$39,123 ",Los Angeles
90006,59185,"$31,521 ",41.28,226,16000US0644000,32.4,3.13,"$39,123 ",Los Angeles
90006,59185,"$31,521 ",47.35,267,16000US0644000,32.4,3.13,"$39,123 ",Los Angeles
90006,59185,"$31,521 ",46.85,245,16000US0644000,32.4,3.13,"$39,123 ",Los Angeles
90006,59185,"$31,521 ",43.71,259,16000US0644000,32.4,3.13,"$39,123 ",Los Angeles
90006,59185,"$31,521 ",9.95,265,16000US0644000,32.4,3.13,"$39,123 ",Los Angeles
90006,59185,"$31,521 ",39.92,241,16000US0644000,32.4,3.13,"$39,123 ",Los Angeles
90006,59185,"$31,521 ",10.28,275,16000US0644000,32.4,3.13,"$39,123 ",Los Angeles
90006,59185,"$31,521 ",11.07,232,16000US0644000,32.4,3.13,"$39,123 ",Los Angeles
90006,59185,"$31,521 ",45.45,263,16000US0644000,32.4,3.13,"$39,123 ",Los Angeles
90006,59185,"$31,521 ",41.79,238,16000US0644000,32.4,3.13,"$39,123 ",Los Angeles
90006,59185,"$31,521 ",49.95,272,16000US0644000,32.4,3.13,"$39,123 ",Los Angeles
90006,59185,"$31,521 ",40.83,263,16000US0644000,32.4,3.13,"$39,123 ",Los Angeles
90006,59185,"$31,521 ",40.6,229,16000US0644000,32.4,3.13,"$39,123 ",Los Angeles
90006,59185,"$31,521 ",47.23,282,16000US0644000,32.4,3.13,"$39,123 ",Los Angeles
90006,59185,"$31,521 ",11.63,269,16000US0644000,32.4,3.13,"$39,123 ",Los Angeles
90006,59185,"$31,521 ",46.83,240,16000US0644000,32.4,3.13,"$39,123 ",Los Angeles
90006,59185,"$31,521 ",47.03,256,16000US0644000,32.4,3.13,"$39,123 ",Los Angeles
90006,59185,"$31,521 ",51.4,256,16000US0644000,32.4,3.13,"$39,123 ",Los Angeles
90006,59185,"$31,521 ",48.03,237,16000US0644000,32.4,3.13,"$39,123 ",Los Angeles
90006,59185,"$31,521 ",12.59,273,16000US0644000,32.4,3.13,"$39,123 ",Los Angeles
90006,59185,"$31,521 ",37.01,249,16000US0644000,32.4,3.13,"$39,123 ",Los Angeles
90006,59185,"$31,521 ",46.5,270,16000US0644000,32.4,3.13,"$39,123 ",Los Angeles
90006,59185,"$31,521 ",44.92,268,16000US0644000,32.4,3.13,"$39,123 ",Los Angeles
90006,59185,"$31,521 ",44.45,281,16000US0644000,32.4,3.13,"$39,123 ",Los Angeles
90006,59185,"$31,521 ",45.17,263,16000US0644000,32.4,3.13,"$39,123 ",Los Angeles
90006,59185,"$31,521 ",43.81,251,16000US0644000,32.4,3.13,"$39,123 ",Los Angeles
90006,59185,"$31,521 ",51.62,286,16000US0644000,32.4,3.13,"$39,123 ",Los Angeles
